campaign_id,sender,subject_len,body_len,mean_paragraph_len,day_of_week,is_weekend,times_of_day,category,product,no_of_CTA,mean_CTA_len,no_of_image,is_personalised,no_of_quotes,is_timer,no_of_emoticons,is_discount,is_price,is_urgency,target_audience,click_rate
802,3,78,13720,46,6,1,Evening,15,9,6,38,1,0,1,0,0,0,0,0,12,0.007308395
803,3,100,10528,54,6,1,Evening,15,31,3,37,0,0,0,0,0,0,0,1,12,0.003053235
804,3,57,7982,21,5,1,Noon,1,5,2,16,0,0,3,0,0,0,0,0,12,0.13488372093023254
805,3,97,12562,26,5,1,Noon,1,5,2,25,1,0,3,0,0,0,0,0,10,0.066282421
806,3,57,7904,19,5,1,Noon,1,5,2,16,0,0,3,0,0,0,0,0,12,0.3137254901960784
807,3,103,11070,43,4,0,Evening,15,31,4,39,0,0,0,0,0,0,0,1,12,0.002841986
808,3,186,9349,42,4,0,Evening,9,34,4,36,3,0,0,0,0,0,0,0,6,0.00755814
809,3,100,10528,54,6,1,Evening,15,31,3,37,0,0,0,0,0,0,0,1,16,0.005049888
810,3,97,12576,26,4,0,Evening,1,5,2,25,1,0,3,0,0,0,0,0,10,0.024205748865355526
811,3,103,11070,43,4,0,Evening,15,31,4,39,0,0,0,0,0,0,0,1,15,0.002224482
812,3,78,13720,46,6,1,Evening,15,9,6,38,1,0,1,0,0,0,0,0,16,0.019483269800931808
813,3,95,10910,24,3,0,Evening,1,5,3,25,0,0,2,0,0,0,0,0,12,0.10526315789473684
814,3,73,15948,37,4,0,Evening,12,20,7,26,1,0,0,0,0,0,0,0,7,0.00717099
815,3,126,20039,27,4,0,Noon,1,5,4,43,0,0,4,0,0,0,0,0,1,0.012208646436834357
816,3,37,12837,14,3,0,Evening,9,34,3,27,4,0,0,0,1,0,0,0,12,0.005001316
817,3,37,12734,12,3,0,Evening,9,34,3,27,0,0,0,0,1,0,0,0,12,0.008822912
818,3,77,12354,21,3,0,Evening,1,5,3,22,0,0,2,0,0,0,0,0,12,0.070175439
819,3,115,14496,26,2,0,Evening,1,5,4,52,1,0,4,0,0,0,0,0,12,0.011015440858146135
820,3,108,26007,13,2,0,Noon,1,5,2,38,2,0,1,0,0,0,0,0,10,0.037572254
821,3,105,11048,43,2,0,Evening,15,31,4,37,0,0,0,0,0,0,0,0,12,0.00445678
822,3,96,10794,44,2,0,Evening,9,34,3,40,1,0,1,0,1,0,0,0,12,0.006597104
823,3,98,10978,43,2,0,Evening,15,1,4,22,0,0,1,0,0,0,0,1,15,0.003010411
824,3,103,19656,24,2,0,Noon,3,43,2,30,1,0,2,0,0,0,0,0,12,0.002599606
825,3,108,26017,13,3,0,Noon,1,5,3,42,2,0,1,0,0,0,0,0,12,0.002554641
826,3,115,14496,26,3,0,Noon,1,5,4,52,1,0,4,0,0,0,0,0,12,0.012963205
827,3,105,13473,39,1,0,Evening,15,12,5,29,2,0,0,0,0,1,0,0,12,0.009994646
828,3,112,10794,44,0,0,Evening,15,9,3,40,1,0,1,0,1,0,0,0,12,0.007010352
829,3,112,13503,37,0,0,Evening,15,31,3,37,2,0,1,0,1,0,0,0,12,0.004647091
830,3,85,16486,29,6,1,Noon,1,5,3,32,0,0,2,0,0,0,0,0,12,0.004481192
831,3,96,4801,27,6,1,Evening,6,23,3,44,3,0,0,0,0,0,0,0,14,0.066491689
832,3,103,12014,20,5,1,Morning,10,42,3,27,1,0,0,0,2,0,0,0,12,0.093220339
833,3,85,12576,26,4,0,Evening,1,5,2,25,1,0,3,0,0,0,0,0,10,0.077380952
834,3,225,14496,26,4,0,Evening,1,5,4,52,1,0,4,0,0,0,0,0,12,0.006487889
835,3,77,12354,21,4,0,Noon,1,5,3,22,0,0,2,0,0,0,0,0,12,0.23728813559322035
836,3,122,12796,33,5,1,Evening,15,31,4,40,2,0,0,0,0,0,0,1,12,0.009398738
837,3,63,21507,11,4,0,Noon,0,0,4,18,3,0,0,0,0,0,0,0,6,0.006440705
838,3,107,14653,22,3,0,Evening,10,42,0,31,0,0,1,0,0,0,0,0,12,0.14201183431952666
839,3,96,16499,29,3,0,Evening,1,5,3,35,0,0,3,0,0,0,0,0,12,0.008410092
840,3,205,14496,26,3,0,Evening,1,5,4,52,1,0,4,0,0,0,0,0,12,0.006334082
841,3,114,14231,28,3,0,Evening,15,31,4,40,2,0,0,0,1,0,0,0,12,0.005072464
842,3,116,12707,46,2,0,Evening,15,6,3,26,0,0,0,0,1,0,0,0,16,0.012332286611475878
843,10,81,447,73,2,0,Noon,13,21,0,33,1,0,0,0,0,0,0,0,12,0.16666666666666666
844,3,82,11977,20,3,0,Noon,10,42,3,22,1,0,0,0,2,0,0,0,12,0.050800278
845,3,98,12035,34,1,0,Evening,15,6,5,25,0,0,0,0,1,0,0,0,12,0.005248542
846,3,77,12343,21,2,0,Evening,1,5,3,22,0,0,2,0,0,0,0,0,12,0.17567567567567569
847,3,84,14471,21,2,0,Evening,10,42,3,23,0,0,0,0,0,0,0,0,12,0.00160031
848,3,102,14201,28,1,0,Evening,15,31,4,39,2,0,0,0,0,0,0,1,12,0.003089344
849,3,82,12574,26,1,0,Noon,1,5,1,24,0,0,2,0,0,0,0,0,10,0.045627376
850,3,96,27298,16,1,0,Noon,1,5,5,34,1,0,2,0,0,0,0,0,10,0.006376522
851,12,31,3517,94,0,0,Evening,6,10,1,16,1,1,0,0,0,0,0,0,2,0.028420625
852,12,31,3658,107,0,0,Evening,6,10,1,16,1,0,0,0,0,0,0,0,2,0.036585366
853,3,114,12163,38,0,0,Evening,15,6,5,25,0,0,0,0,1,0,0,0,12,0.007366702
854,3,99,3549,32,6,1,Evening,10,42,2,31,1,0,0,0,2,0,0,0,12,0
855,3,62,6333,23,6,1,Evening,6,23,3,42,2,0,1,0,0,0,0,0,14,0.023000522739153158
856,3,100,6634,35,5,1,Evening,6,23,3,45,3,0,1,0,0,0,0,0,12,0.004441099
857,3,107,11383,40,5,1,Evening,15,13,3,24,0,0,0,0,0,1,0,1,12,0.005303205
858,3,114,8434,43,4,0,Evening,15,13,2,29,0,0,1,0,0,1,0,1,12,0.003628666
859,3,114,8433,43,4,0,Evening,15,13,2,29,0,0,1,0,0,1,0,1,12,0.00493163
860,3,94,10173,41,5,1,Evening,15,6,6,18,2,0,0,0,0,0,0,0,12,0.016459650994437247
861,3,112,13452,25,4,0,Evening,1,5,4,35,0,0,3,0,0,0,0,0,12,0.007947729
862,3,119,12414,28,3,0,Evening,15,13,5,25,1,0,0,0,1,0,0,1,15,0.001579114
863,3,119,12455,28,3,0,Evening,15,13,5,28,1,0,0,0,1,0,0,1,15,0.002905057
864,3,119,12414,28,3,0,Evening,15,13,5,25,1,0,0,0,1,0,0,1,12,0.002093245
865,3,119,12485,28,3,0,Evening,15,13,5,25,1,0,0,0,1,0,0,1,12,0.002272727
866,3,82,10581,40,3,0,Evening,15,6,5,27,0,0,0,0,0,0,0,0,12,0.006889617
867,3,115,18481,18,3,0,Evening,10,42,0,31,0,0,0,0,0,0,0,0,14,0.14875444839857652
868,3,91,14559,20,2,0,Evening,1,5,5,37,1,0,3,0,0,0,0,0,10,0.007126949
869,3,112,13645,25,2,0,Evening,15,13,5,38,2,0,1,0,1,1,0,0,12,0.002597788
870,3,79,20199,23,2,0,Noon,10,42,2,59,1,0,0,0,0,0,0,0,12,0.018391051839105183
871,3,107,18888,26,1,0,Noon,1,5,2,59,1,0,1,0,0,0,0,0,12,0.022113022113022112
872,3,107,18906,26,1,0,Noon,1,5,2,68,1,0,1,0,0,0,0,0,12,0.032432432432432434
873,3,104,13530,39,1,0,Evening,15,31,4,41,2,0,0,0,3,0,0,0,16,0.006080283
874,3,79,20209,23,1,0,Noon,10,42,2,64,1,0,0,0,0,0,0,0,12,0.014310602289696366
875,3,122,12413,46,5,1,Evening,15,31,4,40,3,0,1,0,3,0,0,1,12,0.002765235
876,3,71,14727,31,5,1,Noon,9,39,4,21,1,0,1,0,0,0,0,0,10,0.010109449
877,3,79,20165,22,3,0,Evening,10,42,2,64,1,0,0,0,0,0,0,0,12,0.003692523
878,3,96,11480,28,2,0,Evening,10,42,2,37,1,0,0,0,0,0,0,0,14,0.06953405
879,3,107,14685,29,1,0,Evening,15,9,5,30,0,0,1,0,1,0,0,0,16,0.008225235
880,3,90,14559,20,5,1,Noon,1,5,5,37,1,0,3,0,0,0,0,0,10,0.011316239316239316
881,3,107,14685,29,1,0,Evening,15,9,5,30,0,0,1,0,1,0,0,0,12,0.023316871913483774
882,3,83,11655,47,5,1,Evening,15,9,4,33,1,0,1,0,2,0,0,0,12,0.012470819510996435
883,3,99,11669,47,4,0,Evening,15,9,4,37,1,0,1,0,0,0,0,0,15,0.005398371
884,3,99,11669,47,4,0,Evening,15,9,4,37,1,0,1,0,0,0,0,0,12,0.006899581
885,3,77,4781,26,6,1,Evening,6,23,3,37,3,0,0,0,0,0,0,0,14,0.1001788908765653
886,3,67,8352,38,5,1,Evening,6,23,3,34,3,0,0,0,0,0,0,0,14,0.020115557457735928
887,3,58,6914,51,2,0,Evening,15,9,2,33,1,0,1,0,0,0,0,0,7,0.001344825
888,3,58,6914,51,2,0,Evening,15,9,2,33,1,0,1,0,0,0,0,0,12,0.002744022
889,3,64,10667,21,3,0,Evening,12,20,3,12,2,0,1,0,0,0,0,0,14,0.016188462700090608
890,3,93,8800,40,2,0,Evening,15,28,4,31,2,0,3,0,0,0,0,0,12,0.003748718
891,3,80,10749,23,2,0,Evening,12,20,4,20,2,0,0,0,0,0,0,0,14,0.004333113
892,14,78,20564,26,3,0,Noon,3,43,8,18,1,0,0,0,0,0,0,0,12,0.000915209
893,3,116,8800,40,1,0,Evening,15,28,4,31,2,0,3,0,0,0,0,0,12,0.017240513
894,3,101,7307,23,0,0,Evening,15,13,4,41,2,0,1,0,0,0,0,1,12,0.00422436
895,3,101,7305,23,0,0,Evening,15,13,4,33,2,0,1,0,0,0,0,1,12,0.004373975
896,3,101,10065,19,0,0,Evening,15,13,5,37,0,0,1,0,0,0,0,1,12,0.005300582
897,3,106,15411,29,5,1,Evening,15,13,4,28,1,0,0,0,1,1,0,0,12,0.006165055
898,3,106,15086,22,5,1,Evening,15,13,4,28,1,0,0,0,1,1,0,0,12,0.007367544
899,3,106,8374,53,5,1,Evening,15,13,3,36,1,0,1,0,1,1,0,0,12,0.005328597
900,3,101,9218,47,5,1,Evening,15,13,3,33,0,0,0,0,1,1,0,0,12,0.009920635
901,3,96,10636,27,4,0,Evening,15,13,5,38,2,0,0,0,1,0,0,1,12,0.002231795
902,3,112,9079,36,4,0,Evening,15,31,4,40,2,0,1,0,1,0,0,1,12,0.001945816
903,3,77,8602,47,5,1,Evening,6,23,3,37,2,0,0,0,0,0,0,0,14,0.019893899
904,3,114,9288,42,4,0,Evening,15,18,5,31,0,0,0,0,1,0,0,1,12,0.001552343
905,3,83,4738,24,5,1,Morning,6,23,3,38,3,0,0,0,6,0,0,0,12,0.025073429
906,3,105,10636,27,3,0,Evening,15,4,5,38,2,0,0,0,3,0,0,0,12,0.004088307
907,3,108,11920,24,3,0,Evening,15,2,5,38,0,0,1,0,3,0,0,0,12,0.005209484
908,3,97,9288,42,3,0,Evening,15,18,5,31,0,0,0,0,1,0,0,0,12,0.0030916
909,3,95,9079,36,3,0,Evening,15,31,4,40,2,0,1,0,3,0,0,0,12,0.006071451
910,3,84,11326,50,0,0,Evening,15,9,3,37,1,0,2,0,0,0,0,0,12,0.002542301
911,3,109,8485,42,1,0,Evening,6,23,3,37,3,0,0,0,0,0,0,0,12,0.009010472
912,3,107,13517,40,0,0,Evening,15,12,4,37,2,0,0,0,3,0,0,1,12,0.009500892
913,3,82,11885,17,0,0,Evening,10,42,3,25,0,0,0,0,2,0,0,0,12,0.12714508580343215
914,3,115,11580,42,4,0,Evening,15,12,2,41,2,0,0,0,2,0,0,1,12,0.005693235
915,3,100,3538,90,3,0,Evening,15,6,1,38,0,0,0,0,1,0,0,0,12,0.073883162
916,3,76,8740,36,6,1,Evening,6,23,4,26,3,0,0,0,0,0,0,0,14,0.063218391
917,3,115,13282,27,3,0,Evening,15,6,5,27,2,0,0,0,1,0,0,1,12,0.015809458060062134
918,3,99,9730,23,3,0,Evening,10,42,1,31,1,0,1,0,0,0,0,0,12,0.20171339563862928
919,3,128,13989,44,2,0,Evening,15,6,3,29,1,0,2,0,1,0,0,1,12,0.007544699
920,3,127,8733,48,2,0,Evening,15,12,2,38,2,0,0,0,3,0,0,1,12,0.004920471
921,3,98,8270,36,3,0,Evening,6,23,3,46,3,0,0,0,0,0,0,0,12,0.002937397
922,3,96,8927,43,2,0,Evening,10,42,4,29,0,0,0,0,0,0,0,0,12,0.004945029
923,3,85,11943,18,0,0,Evening,10,42,3,25,1,0,0,0,2,0,0,0,12,0.1610878661087866
924,3,113,13017,35,0,0,Evening,15,12,2,37,2,0,0,0,1,0,0,0,12,0.006501654
925,3,98,11446,39,5,1,Evening,15,28,3,31,1,0,0,0,0,0,0,0,12,0.005276755
926,3,100,10214,41,6,1,Evening,15,6,5,18,2,0,0,0,2,0,0,0,12,0.010944408204682177
927,3,114,14437,33,5,1,Evening,15,12,4,36,0,0,0,0,0,0,0,1,12,0.005593847
928,3,92,13608,41,4,0,Evening,15,6,5,18,2,0,2,0,0,0,0,0,12,0.004415011
929,3,84,8499,43,3,0,Evening,6,23,3,44,3,0,0,0,0,0,0,0,12,0.002714709
930,3,74,8608,31,6,1,Evening,6,23,4,28,3,0,0,0,0,0,0,0,14,0.071942446
931,3,64,8259,35,5,1,Evening,6,23,3,30,3,0,0,0,0,0,0,0,14,0.021122112
932,3,104,10392,38,2,0,Evening,10,42,3,30,1,0,0,0,0,0,0,0,12,0.013328396890040726
933,3,93,6956,48,3,0,Evening,15,28,2,38,0,0,1,0,0,0,0,0,12,0.004961727
934,3,96,12066,40,2,0,Evening,15,6,4,27,2,0,2,0,2,0,0,0,12,0.009219688
935,3,106,13435,34,0,0,Noon,15,9,3,36,1,0,0,0,1,0,0,1,12,0.006274599
936,3,115,12077,42,6,1,Evening,15,9,2,47,1,0,2,0,0,0,0,0,12,0.006728763
937,3,118,13367,31,5,1,Evening,15,9,2,44,1,0,0,0,1,0,0,0,12,0.003317483
938,3,112,10452,40,4,0,Evening,15,9,2,38,1,0,0,0,1,0,0,1,12,0.006281831
939,3,74,4438,30,3,0,Evening,10,42,1,4,1,0,2,0,0,0,0,0,12,0.1858288770053476
940,3,105,12247,25,3,0,Evening,15,1,5,30,0,0,1,0,1,0,0,1,12,0.006078055
941,3,65,7932,21,3,0,Evening,6,23,3,50,2,0,0,0,0,0,0,0,14,0.035585308
942,3,104,14896,33,2,0,Evening,15,9,5,37,1,0,0,0,0,0,0,0,12,0.005509014
943,3,68,11601,37,2,0,Noon,6,23,3,35,2,0,0,0,0,0,0,0,14,0.017766731105587776
944,3,120,10397,30,1,0,Evening,15,1,4,44,2,0,0,0,0,1,0,0,12,0.006624606
945,3,86,10139,32,0,0,Evening,10,42,2,39,1,0,0,0,0,0,0,0,12,0.006267462
946,3,107,14874,35,0,0,Evening,15,9,6,29,1,0,1,0,0,0,0,0,12,0.002916312
947,3,102,9751,41,0,0,Evening,15,8,2,33,0,0,1,0,1,0,0,0,12,0.053754941
948,3,134,9898,48,6,1,Evening,15,28,2,86,1,0,2,0,1,0,0,0,12,0.00740704
949,3,93,8334,37,4,0,Evening,15,28,3,40,2,0,2,0,0,0,0,1,10,0.025229571
950,3,95,8340,37,4,0,Evening,15,8,3,41,2,0,2,0,0,0,0,1,12,0.007126918
951,3,93,8334,37,4,0,Evening,15,28,3,40,2,0,2,0,0,0,0,1,12,0.004776084
952,3,92,12691,22,3,0,Evening,10,42,0,22,0,0,1,0,0,0,0,0,12,0.2690909090909091
953,3,134,10978,44,2,0,Evening,15,8,5,31,2,0,3,0,0,1,0,1,12,0.009455566
954,3,102,14267,48,1,0,Evening,15,12,3,38,1,0,1,0,3,0,0,0,12,0.008797199
955,3,132,10974,44,2,0,Evening,15,28,5,32,2,0,3,0,0,1,0,1,12,0.006004767
956,3,89,10742,42,1,0,Evening,15,31,4,39,2,0,3,0,0,0,0,0,12,0.001819836
957,3,76,11185,26,2,0,Evening,6,23,2,51,0,0,1,0,0,0,0,0,12,0.004291498
958,3,99,16331,30,0,0,Evening,15,41,8,34,2,0,0,0,0,0,0,0,12,0.011257825
959,3,94,10250,38,0,0,Evening,10,42,2,43,1,0,2,0,0,0,0,0,12,0.005640285
960,3,117,13436,34,0,0,Evening,15,8,6,32,2,0,1,0,0,0,0,0,12,0.008173653
961,3,115,13330,33,0,0,Evening,15,28,6,31,2,0,1,0,0,0,0,0,12,0.021035901271503364
962,3,71,10561,16,6,1,Evening,6,23,4,25,2,0,0,0,0,0,0,0,14,0.098198198
963,3,94,12197,33,6,1,Evening,15,1,2,42,1,0,1,0,1,0,0,0,12,0.037253858
964,3,107,13091,36,5,1,Evening,15,31,4,26,0,0,1,0,0,0,0,0,12,0.026151631477927064
965,3,71,12896,32,5,1,Evening,15,1,4,28,1,0,1,0,3,0,0,0,12,0.016335420637081405
966,3,120,15872,29,4,0,Evening,15,1,4,25,0,0,2,0,0,0,0,0,12,0.016773897058823532
967,3,69,11074,31,3,0,Evening,15,41,3,28,2,0,1,0,1,0,0,0,12,0.016310201569472226
968,3,87,13045,35,2,0,Evening,15,1,5,23,1,0,2,0,3,0,0,0,12,0.009724473
969,3,118,10700,39,2,0,Evening,15,6,2,29,0,0,0,0,1,0,0,1,10,0.040776699
970,3,112,12833,32,2,0,Evening,15,31,5,27,1,0,5,0,3,0,0,0,12,0.013568439928272565
971,3,92,12896,32,2,0,Evening,15,1,4,28,1,0,1,0,0,0,0,0,12,0.022804314
972,3,88,13091,36,2,0,Evening,15,31,4,26,0,0,1,0,3,0,0,0,12,0.037916063675832126
973,3,118,10700,39,2,0,Evening,15,6,2,29,0,0,0,0,1,0,0,1,12,0.011348238482384823
974,3,98,15146,31,1,0,Evening,15,6,4,30,0,0,1,0,1,0,0,0,12,0.012214342001576044
975,3,102,7712,24,1,0,Evening,10,42,5,52,1,0,0,0,2,0,0,0,12,0.10208816705336426
976,11,106,9535,59,6,1,Evening,15,6,2,33,1,0,2,0,0,0,0,1,12,0.031988873435326845
977,3,110,9841,52,3,0,Evening,15,6,2,29,1,0,1,0,0,0,0,0,12,0.017076904958191027
978,3,105,12731,21,3,0,Evening,10,42,0,22,1,0,1,0,0,0,0,0,12,0.18384401114206128
979,3,96,9823,52,2,0,Evening,15,6,2,29,1,0,1,0,0,0,0,0,12,0.013079602351063058
980,3,88,9931,27,2,0,Evening,10,42,2,33,0,0,1,0,0,0,0,0,12,0.005218475
981,3,121,9931,27,1,0,Evening,10,42,2,33,0,0,1,0,0,0,0,0,12,0.007410057
982,3,84,11971,33,0,0,Evening,15,6,5,28,0,0,2,0,3,0,0,0,12,0.021588455857288944
983,3,105,4928,34,5,1,Noon,6,23,3,48,2,0,1,0,0,0,0,0,12,0.039274924471299086
984,3,106,12239,61,4,0,Evening,15,9,2,43,1,0,2,0,1,0,0,0,12,0.012840404472740893
985,3,108,11178,33,4,0,Evening,15,12,2,49,2,0,0,0,0,0,0,0,12,0.007822546
986,3,79,11834,40,3,0,Evening,15,6,4,29,0,0,2,0,0,0,0,0,12,0.013811806256306762
987,3,91,13617,34,3,0,Evening,15,9,2,36,1,0,4,0,1,0,0,0,12,0.010684369479742436
988,3,105,16029,26,1,0,Evening,15,9,3,37,0,0,0,0,0,0,0,0,10,0.027417562
989,3,105,16029,26,1,0,Evening,15,9,3,37,0,0,0,0,0,0,0,0,12,0.012507163806762634
990,3,82,6981,52,2,0,Evening,6,23,12,24,2,0,1,0,0,0,0,0,12,0.009954586
991,3,76,9952,37,0,0,Evening,6,23,2,49,2,0,0,0,0,0,0,0,12,0.008284502
992,3,74,10461,15,6,1,Evening,6,23,4,14,2,0,0,0,0,0,0,0,14,0.12076271186440678
993,3,98,11953,32,5,1,Evening,15,6,5,22,0,0,2,0,0,0,0,0,10,0.017055144968732238
994,3,82,9813,31,4,0,Noon,6,23,2,41,2,0,1,0,3,0,0,0,12,0.021920668
995,3,75,7660,22,6,1,Evening,10,42,4,54,1,0,0,0,2,0,0,0,12,0.14581734458940904
996,3,108,8440,55,3,0,Evening,15,24,3,32,0,0,2,0,1,1,0,0,12,0.005774278
997,3,82,9799,30,2,0,Evening,6,23,2,34,2,0,1,0,3,0,0,0,12,0.007772021
998,3,104,8403,49,3,0,Evening,15,1,3,45,2,0,2,0,1,1,0,0,12,0.006827463
999,3,93,8370,53,3,0,Evening,15,18,4,33,1,0,2,0,1,1,0,0,12,0.036036036036036036
1000,3,83,9206,46,3,0,Evening,15,31,4,31,0,0,2,0,1,1,0,0,12,0.010094212651413187
1001,3,109,9880,49,2,0,Evening,15,9,3,42,1,0,2,0,0,0,0,0,12,0.012950971322849213
1002,3,87,12509,39,1,0,Evening,15,9,3,24,0,0,0,0,0,0,0,0,12,0.012190959
1003,3,102,1950,83,2,0,Noon,15,3,1,41,1,0,1,0,0,0,0,0,12,0.6666666666666666
1004,3,93,14115,17,1,0,Evening,15,1,3,44,1,0,1,0,1,0,0,0,12,0.009863048
1005,3,101,9309,42,1,0,Evening,15,18,4,31,0,0,0,0,1,0,0,0,12,0.052173913043478265
1006,3,110,10399,43,1,0,Evening,15,3,6,29,2,0,0,0,1,0,0,0,12,0.015384615384615384
1007,3,70,11838,14,0,0,Evening,6,23,4,14,3,0,0,0,0,0,0,0,14,0
1008,3,78,12587,20,3,0,Evening,10,42,0,22,1,0,1,0,0,0,0,0,12,0.20462962962962966
1009,3,109,9051,31,1,0,Evening,15,36,4,40,0,0,1,0,0,0,0,0,12,0.008997429
1010,3,70,10408,14,6,1,Evening,6,23,4,14,2,0,0,0,0,0,0,0,14,0.10721247563352826
1011,3,61,7663,16,5,1,Evening,6,23,3,15,2,0,0,0,0,0,0,0,14,0.036746988
1012,3,94,12115,38,5,1,Noon,15,6,3,38,2,0,4,0,0,0,0,1,7,0.039852398523985234
1013,3,89,13739,37,6,1,Evening,15,9,5,40,1,0,1,0,3,0,0,0,12,0.010591648114416784
1014,3,87,9720,55,6,1,Evening,15,9,2,40,1,0,1,0,2,0,0,0,12,0.010949997861328544
1015,3,74,13418,17,4,0,Evening,6,23,2,39,2,0,1,0,0,0,0,0,12,0.008930582
1016,3,94,15112,17,6,1,Noon,10,42,2,23,0,0,0,0,2,0,0,0,12,0.13671274961597546
1017,3,106,14692,32,3,0,Evening,15,6,3,38,2,0,5,0,0,0,0,1,12,0.012994513427663876
1018,3,98,12998,26,3,0,Evening,10,42,3,22,0,0,1,0,0,0,0,0,12,0.18987341772151897
1019,3,106,11849,33,3,0,Noon,10,42,2,32,0,0,1,0,0,0,0,0,12,0.008284957
1020,3,109,11852,33,2,0,Evening,10,42,2,32,0,0,1,0,0,0,0,0,12,0.009641873
1021,3,87,11137,47,2,0,Evening,15,9,3,27,0,0,0,0,0,0,0,0,10,0.00614564
1022,3,109,11854,33,2,0,Morning,10,42,2,32,0,0,1,0,0,0,0,0,12,0.037405026
1023,3,74,7659,15,6,1,Evening,6,23,3,15,2,0,0,0,0,0,0,0,14,0.018796372629843364
1024,3,68,7673,16,5,1,Evening,6,23,3,15,2,0,0,0,0,0,0,0,14,0.036780383795309166
1025,3,89,17471,30,5,1,Evening,15,1,3,42,0,0,1,0,0,0,0,0,12,0.02066487
1026,3,114,17910,29,6,1,Evening,15,6,3,39,3,0,1,0,0,0,0,0,12,0.008522727
1027,3,86,12685,31,4,0,Evening,15,1,3,38,1,0,0,0,0,0,0,0,12,0.020210896309314587
1028,3,77,12685,31,4,0,Evening,15,1,3,38,1,0,0,0,0,0,0,0,15,0.010665402618948864
1029,3,103,13715,34,4,0,Evening,15,6,2,42,0,0,1,0,1,0,0,0,12,0.027665996
1030,3,80,11153,57,4,0,Evening,15,3,4,40,1,0,1,0,0,0,0,0,12,0.00423155
1031,3,81,13285,33,6,1,Evening,15,1,2,39,2,0,0,0,2,0,0,0,12,0.038591977546485794
1032,3,87,12281,36,6,1,Evening,15,3,6,33,1,0,1,0,1,0,0,0,12,0.015760441292356184
1033,3,54,9718,10,5,1,Morning,6,23,3,15,2,0,0,0,0,0,0,0,12,0.037375275
1034,3,100,13715,34,4,0,Evening,15,6,2,42,0,0,1,0,1,0,0,0,12,0.00949101
1035,3,118,16859,26,3,0,Evening,15,6,3,40,0,0,1,0,1,0,0,0,12,0.042907180385288964
1036,3,73,6560,30,4,0,Evening,12,20,2,36,1,0,2,0,0,0,0,0,10,0.082949309
1037,3,97,11654,27,3,0,Noon,10,42,2,34,0,0,1,0,1,0,0,0,12,0.010608749
1038,3,86,12733,20,3,0,Evening,10,42,3,22,0,0,1,0,0,0,0,0,12,0.19833564493758668
1039,3,118,16859,26,3,0,Evening,15,6,3,40,0,0,1,0,1,0,0,0,16,0.007225796
1040,3,98,14044,35,2,0,Evening,15,6,3,37,2,0,2,0,1,0,0,1,12,0.007858352
1041,3,100,15025,39,1,0,Evening,15,6,3,45,0,0,0,0,0,0,0,0,12,0.056433409
1042,3,86,12685,31,2,0,Evening,15,1,3,38,1,0,0,0,0,0,0,0,12,0.021142882793913003
1043,3,68,13652,20,2,0,Noon,6,23,2,58,2,0,0,0,0,0,0,0,12,0.004311774
1044,3,90,11657,27,1,0,Noon,10,42,2,34,0,0,1,0,1,0,0,0,12,0.018190409
1045,3,63,7664,16,6,1,Noon,6,23,3,15,2,0,0,0,0,0,0,0,14,0.029550321
1046,3,105,12204,36,5,1,Evening,15,6,2,33,1,0,1,0,0,0,0,0,12,0.016432252
1047,3,98,15214,29,5,1,Evening,15,18,3,40,0,0,2,0,0,0,0,0,12,0.014501160092807426
1048,3,103,15588,34,6,1,Evening,15,6,3,40,2,0,2,0,0,0,0,1,12,0.008495146
1049,3,48,9706,10,5,1,Morning,6,23,3,15,2,0,0,0,0,0,0,0,12,0.045234249
1050,3,60,7584,40,4,0,Evening,15,36,2,28,1,0,0,0,0,0,0,0,12,0.007104589
1051,3,98,18741,33,4,0,Evening,15,6,3,42,2,0,2,0,0,0,0,0,16,0.002948693
1052,3,81,11838,33,4,0,Evening,15,36,3,37,1,0,1,0,0,0,0,0,15,0.014552605703048182
1053,3,62,13684,22,4,0,Evening,6,23,2,49,2,0,1,0,0,0,0,0,12,0.00518617
1054,3,98,18741,33,4,0,Evening,15,6,3,42,2,0,2,0,0,0,0,0,12,0.011998154130133826
1055,3,94,21537,24,4,0,Noon,3,43,7,28,1,0,0,0,0,0,0,0,12,0.003734353
1056,3,62,13698,22,3,0,Noon,6,23,2,49,2,0,1,0,0,0,0,0,12,0.019744737
1057,3,93,15525,32,2,0,Evening,15,18,3,33,2,0,1,0,0,0,0,0,12,0.011547344110854505
1058,3,93,12956,36,3,0,Evening,15,18,3,40,1,0,5,0,0,0,0,0,12,0.020615476546160742
1059,3,98,18509,26,2,0,Evening,15,6,3,35,2,0,1,0,0,0,0,0,12,0.009717603
1060,3,80,7592,41,2,0,Evening,15,36,2,32,1,0,0,0,0,0,0,0,12,0.009651406
1061,3,93,15454,31,2,0,Noon,15,18,3,33,2,0,1,0,0,0,0,0,12,0.013985550473917942
1062,3,87,15049,40,1,0,Evening,15,6,3,34,2,0,2,0,0,0,0,0,12,0.03058104
1063,3,97,21204,23,0,0,Evening,15,9,3,37,1,0,1,0,0,0,0,1,12,0.014739058505038352
1064,3,68,7681,16,6,1,Noon,6,23,3,15,2,0,0,0,0,0,0,0,14,0.036688151
1065,3,89,22666,18,5,1,Evening,15,1,4,42,1,0,3,0,0,0,0,0,10,0.030633084
1066,3,106,13273,37,5,1,Evening,15,6,3,34,2,0,1,0,2,0,0,0,12,0.019710631
